house_id,purchase_price,%_change_between_offer_and_purchase,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
1252977,360000,0,3.25,2.42,6.69
1253065,1290000,0,3.25,2.42,6.69
1253073,6204000,0,3.25,2.42,6.69
1253025,818000,0,3.25,2.42,6.69
1253196,1563000,0,3.25,2.42,6.69
1253148,1425000,0,3.25,2.42,6.69
1253161,697000,0,3.25,2.42,6.69
1253102,925000,0,3.25,2.42,6.69
1253190,1189000,0,3.25,2.42,6.69
1253123,895000,0,3.25,2.42,6.69
1253229,1525000,0,3.25,2.42,6.69
1253172,1200000,0,3.25,2.42,6.69
1253084,1995000,0,3.25,2.42,6.69
1253228,1050000,0,3.25,2.42,6.69
1253095,950000,0,3.25,2.42,6.69
1253202,2020468,0,3.25,2.42,6.69
1253182,664400,0,3.25,2.42,6.69
1253198,645000,0,3.25,2.42,6.69
1253160,1565000,0,3.25,2.42,6.69
1253265,850000,0,3.25,2.42,6.69
1253247,1600000,0,3.25,2.42,6.69
1253306,390900,0,3.25,2.42,6.69
1253284,3800000,0,3.25,2.42,6.69
1253394,825000,0,3.25,2.42,6.69
1253392,500000,0,3.25,2.42,6.69
1253412,425000,0,3.25,2.42,6.69
1253335,8750000,0,3.25,2.42,6.69
1253411,4476250,0,3.25,2.42,6.69
1253366,875000,0,3.25,2.42,6.69
1253511,3184800,0,3.25,2.42,6.69
1253488,1100000,0,3.25,2.42,6.69
1253415,730000,0,3.25,2.42,6.69
1253439,2100000,0,3.25,2.42,6.69
1253464,2475000,0,3.25,2.42,6.69
1253478,783000,0,3.25,2.42,6.69
1253479,1852876,0,3.25,2.42,6.69
1253418,860000,0,3.25,2.42,6.69
1253516,1134686,0,3.25,2.42,6.69
1253518,1000000,0,3.25,2.42,6.69
1253596,475000,0,3.25,2.42,6.69
1253552,1299096,0,3.25,2.42,6.69
1253568,1689000,0,3.25,2.42,6.69
1253533,655000,0,3.25,2.42,6.69
1253559,395000,0,3.25,2.42,6.69
1253562,1280000,0,3.25,2.42,6.69
1253750,554400,0,3.25,2.42,6.69
1253771,1019600,0,3.25,2.42,6.69
1253772,283590,0,3.25,2.42,6.69
1253689,2450000,0,3.25,2.42,6.69
1253709,1030000,0,3.25,2.42,6.69
1253708,910000,0,3.25,2.42,6.69
1253875,1110000,0,3.25,2.42,6.69
1253905,3600000,0,3.25,2.42,6.69
1253868,584886,0,3.25,2.42,6.69
1253912,2995000,0,3.25,2.42,6.69
1253879,525000,0,3.25,2.42,6.69
1253901,1157716,0,3.25,2.42,6.69
1253822,770000,0,3.25,2.42,6.69
1253987,2850000,0,3.25,2.42,6.69
1254016,1985000,0,3.25,2.42,6.69
1253991,260660,0,3.25,2.42,6.69
1254069,459000,0,3.25,2.42,6.69
1254198,545000,0,3.25,2.42,6.69
1254125,887190,0,3.25,2.42,6.69
1254199,730000,0,3.25,2.42,6.69
1254137,1100000,0,3.25,2.42,6.69
1254144,2371500,0,3.25,2.42,6.69
1254163,600000,0,3.25,2.42,6.69
1254080,792000,0,3.25,2.42,6.69
1254109,397490,0,3.25,2.42,6.69
1254142,2371500,0,3.25,2.42,6.69
1254098,1575000,0,3.25,2.42,6.69
1254172,750000,0,3.25,2.42,6.69
1254216,1100000,0,3.25,2.42,6.69
1254188,830000,0,3.25,2.42,6.69
1254253,1425000,0,3.25,2.42,6.69
1254330,795000,0,3.25,2.42,6.69
1254355,1175000,0,3.25,2.42,6.69
1254322,1095000,0,3.25,2.42,6.69
1254261,413000,0,3.25,2.42,6.69
1254325,815000,0,3.25,2.42,6.69
1254268,965000,0,3.25,2.42,6.69
1254255,1425000,0,3.25,2.42,6.69
1254319,3300000,0,3.25,2.42,6.69
1254375,2425799,0,3.25,2.42,6.69
1254477,436000,0,3.25,2.42,6.69
1254490,695000,0,3.25,2.42,6.69
1254418,1400000,0,3.25,2.42,6.69
1254411,1091529,0,3.25,2.42,6.69
1254489,3250000,0,3.25,2.42,6.69
1254447,937000,0,3.25,2.42,6.69
1254470,2500000,0,3.25,2.42,6.69
1254486,1221633,0,3.25,2.42,6.69
1254596,1130403,0,3.25,2.42,6.69
1254604,1307080,0,3.25,2.42,6.69
1254500,401000,0,3.25,2.42,6.69
1254508,850000,0,3.25,2.42,6.69
1254536,350000,0,3.25,2.42,6.69
1254583,1180000,0,3.25,2.42,6.69
1254650,300000,0,3.25,2.42,6.69
1254666,1600000,0,3.25,2.42,6.69
1254682,477127,0,3.25,2.42,6.69
1254826,4675000,0,3.25,2.42,6.69
1254736,620000,0,3.25,2.42,6.69
1254818,915000,0,3.25,2.42,6.69
1254732,1150000,0,3.25,2.42,6.69
1254739,1220000,0,3.25,2.42,6.69
1254724,4675000,0,3.25,2.42,6.69
1254726,1900000,0,3.25,2.42,6.69
1254824,4675000,0,3.25,2.42,6.69
1254892,748762,0,3.25,2.42,6.69
1254851,600000,0,3.25,2.42,6.69
1254881,614374,0,3.25,2.42,6.69
1254907,860000,0,3.25,2.42,6.69
1254925,265000,0,3.25,2.42,6.69
1254867,1000000,0,3.25,2.42,6.69
1254880,1525000,0,3.25,2.42,6.69
1254902,925000,0,3.25,2.42,6.69
1254909,395139,0,3.25,2.42,6.69
1254956,1085000,0,3.25,2.42,6.69
1255088,700000,0,3.25,2.42,6.69
1255022,767360,0,3.25,2.42,6.69
1255036,600000,0,3.25,2.42,6.69
1255053,1040000,0,3.25,2.42,6.69
1255024,425000,0,3.25,2.42,6.69
1255089,1239000,0,3.25,2.42,6.69
1254982,1975000,0,3.25,2.42,6.69
1255071,700000,0,3.25,2.42,6.69
1255018,2590000,0,3.25,2.42,6.69
1255065,290000,0,3.25,2.42,6.69
1255171,1545000,0,3.25,2.42,6.69
1255102,1280000,0,3.25,2.42,6.69
1255103,1450000,0,3.25,2.42,6.69
1255181,1621528,0,3.25,2.42,6.69
1255145,560000,0,3.25,2.42,6.69
1255125,1500000,0,3.25,2.42,6.69
1255290,850000,0,3.25,2.42,6.69
1255328,456223,0,3.25,2.42,6.69
1255279,1695000,0,3.25,2.42,6.69
1255214,2850000,0,3.25,2.42,6.69
1255258,710000,0,3.25,2.42,6.69
1255272,690000,0,3.25,2.42,6.69
1255309,1800000,0,3.25,2.42,6.69
1255255,2700000,0,3.25,2.42,6.69
1255210,740000,0,3.25,2.42,6.69
1255298,550000,0,3.25,2.42,6.69
1255230,400500,0,3.25,2.42,6.69
1255267,1307500,0,3.25,2.42,6.69
1255229,340000,0,3.25,2.42,6.69
1255321,1700000,0,3.25,2.42,6.69
1255366,357000,0,3.25,2.42,6.69
1255384,2970000,0,3.25,2.42,6.69
1255402,875000,0,3.25,2.42,6.69
1255394,350000,0,3.25,2.42,6.69
1255473,660000,0,3.25,2.42,6.69
1255463,858000,0,3.25,2.42,6.69
1255453,300000,0,3.25,2.42,6.69
1255434,1265000,0,3.25,2.42,6.69
1255416,605000,0,3.25,2.42,6.69
1255449,495576,0,3.25,2.42,6.69
1255506,830000,0,3.25,2.42,6.69
1255457,2116000,0,3.25,2.42,6.69
1255485,660000,0,3.25,2.42,6.69
1255446,856225,0,3.25,2.42,6.69
1255481,700000,0,3.25,2.42,6.69
1255552,480000,0,3.25,2.42,6.69
1255561,1424000,0,3.25,2.42,6.69
1255565,1050000,0,3.25,2.42,6.69
1255607,371859,0,3.25,2.42,6.69
1255581,1049480,0,3.25,2.42,6.69
1255570,360000,0,3.25,2.42,6.69
1255670,1216917,0,3.25,2.42,6.69
1255667,825000,0,3.25,2.42,6.69
1255676,420000,0,3.25,2.42,6.69
1255718,334707,0,3.25,2.42,6.69
1255709,403570,0,3.25,2.42,6.69
1255721,3900000,0,3.25,2.42,6.69
1255726,532000,0,3.25,2.42,6.69
1255815,1250000,0,3.25,2.42,6.69
1255866,3775000,0,3.25,2.42,6.69
1255821,463800,0,3.25,2.42,6.69
1255761,480000,0,3.25,2.42,6.69
1255810,825000,0,3.25,2.42,6.69
1255869,1090000,0,3.25,2.42,6.69
1255912,1376163,0,3.25,2.42,6.69
1255935,1059759,0,3.25,2.42,6.69
1255971,931126,0,3.25,2.42,6.69
1255885,875000,0,3.25,2.42,6.69
1255946,1350000,0,3.25,2.42,6.69
1255986,405000,0,3.25,2.42,6.69
1256001,650000,0,3.25,2.42,6.69
1255910,422642,0,3.25,2.42,6.69
1256017,2175000,0,3.25,2.42,6.69
1256051,469000,0,3.25,2.42,6.69
1256105,1650000,0,3.25,2.42,6.69
1256055,435682,0,3.25,2.42,6.69
1256211,680000,0,3.25,2.42,6.69
1256198,1400000,0,3.25,2.42,6.69
1256117,375000,0,3.25,2.42,6.69
1256204,675000,0,3.25,2.42,6.69
1256128,950000,0,3.25,2.42,6.69
1256188,1748000,0,3.25,2.42,6.69
1256143,836000,0,3.25,2.42,6.69
1256193,830000,0,3.25,2.42,6.69
1256177,1600000,0,3.25,2.42,6.69
1256157,1231738,0,3.25,2.42,6.69
1256267,680000,0,3.25,2.42,6.69
1256257,425000,0,3.25,2.42,6.69
1256235,4850000,0,3.25,2.42,6.69
1256220,610000,0,3.25,2.42,6.69
1256242,575000,0,3.25,2.42,6.69
1256240,995000,0,3.25,2.42,6.69
1256391,1120000,0,3.25,2.42,6.69
1256326,750000,0,3.25,2.42,6.69
1256305,500000,0,3.25,2.42,6.69
1256306,2230000,0,3.25,2.42,6.69
1256321,735000,0,3.25,2.42,6.69
1256379,3328000,0,3.25,2.42,6.69
1256406,3641002,0,3.25,2.42,6.69
1256355,1000000,0,3.25,2.42,6.69
1256392,1042601,0,3.25,2.42,6.69
1256437,600000,0,3.25,2.42,6.69
1256582,1249120,0,3.25,2.42,6.69
1256524,1525000,0,3.25,2.42,6.69
1256550,1790000,0,3.25,2.42,6.69
1256541,625000,0,3.25,2.42,6.69
1256543,290000,0,3.25,2.42,6.69
1256602,1939000,0,3.25,2.42,6.69
1256553,829999,0,3.25,2.42,6.69
1256646,7840087,0,3.25,2.42,6.69
1256674,700000,0,3.25,2.42,6.69
1256706,390000,0,3.25,2.42,6.69
1256728,1410000,0,3.25,2.42,6.69
1256771,2550000,0,3.25,2.42,6.69
1256753,1119000,0,3.25,2.42,6.69
1256713,920000,0,3.25,2.42,6.69
1256823,1032000,0,3.25,2.42,6.69
1256768,1225000,0,3.25,2.42,6.69
1256705,640000,0,3.25,2.42,6.69
1256948,1275000,0,3.25,2.42,6.69
1256842,1072658,0,3.25,2.42,6.69
1256933,1583000,0,3.25,2.42,6.69
1256921,801210,0,3.25,2.42,6.69
1256851,540000,0,3.25,2.42,6.69
1256892,585000,0,3.25,2.42,6.69
1257093,300000,0,3.25,2.42,6.69
1257058,350000,0,3.25,2.42,6.69
1257044,2200000,0,3.25,2.42,6.69
1257092,1100000,0,3.25,2.42,6.69
1256990,397500,0,3.25,2.42,6.69
1256957,403629,0,3.25,2.42,6.69
1257119,2995000,0,3.25,2.42,6.69
1257102,4850000,0,3.25,2.42,6.69
1257103,466515,0,3.25,2.42,6.69
1257184,709000,0,3.25,2.42,6.69
1257246,654648,0,3.25,2.42,6.69
1257133,1118000,0,3.25,2.42,6.69
1257211,1750000,0,3.25,2.42,6.69
1257205,2170000,0,3.25,2.42,6.69
1257181,716000,0,3.25,2.42,6.69
1257169,1500000,0,3.25,2.42,6.69
1257231,1138955,0,3.25,2.42,6.69
1257121,655000,0,3.25,2.42,6.69
1257137,415000,0,3.25,2.42,6.69
1257241,1600000,0,3.25,2.42,6.69
1257135,300000,0,3.25,2.42,6.69
1257286,550000,0,3.25,2.42,6.69
1257316,1300000,0,3.25,2.42,6.69
1257275,3350000,0,3.25,2.42,6.69
1257340,550000,0,3.25,2.42,6.69
1257268,1050000,0,3.25,2.42,6.69
1257327,3300000,0,3.25,2.42,6.69
1257379,3300000,0,3.25,2.42,6.69
1257308,565000,0,3.25,2.42,6.69
1257433,950000,0,3.25,2.42,6.69
1257457,3875000,0,3.25,2.42,6.69
1257515,278586,0,3.25,2.42,6.69
1257417,2190000,0,3.25,2.42,6.69
1257478,520515,0,3.25,2.42,6.69
1257516,280000,0,3.25,2.42,6.69
1257464,2568594,0,3.25,2.42,6.69
1257455,1140000,0,3.25,2.42,6.69
1257409,1100000,0,3.25,2.42,6.69
1257606,849835,0,3.25,2.42,6.69
1257527,1032000,0,3.25,2.42,6.69
1257537,300000,0,3.25,2.42,6.69
1257568,950000,0,3.25,2.42,6.69
1257576,420000,0,3.25,2.42,6.69
1257619,1750000,0,3.25,2.42,6.69
1257580,1700000,0,3.25,2.42,6.69
1257749,1223500,0,3.25,2.42,6.69
1257740,780000,0,3.25,2.42,6.69
1257663,995000,0,3.25,2.42,6.69
1257723,1170000,0,3.25,2.42,6.69
1257729,750000,0,3.25,2.42,6.69
1257674,1274955,0,3.25,2.42,6.69
1257670,966671,0,3.25,2.42,6.69
1257672,1856000,0,3.25,2.42,6.69
1257789,1109688,0,3.25,2.42,6.69
1257793,1512367,0,3.25,2.42,6.69
1257764,420000,0,3.25,2.42,6.69
1257821,710000,0,3.25,2.42,6.69
1257817,698000,0,3.25,2.42,6.69
1257819,748000,0,3.25,2.42,6.69
1257927,600000,0,3.25,2.42,6.69
1257860,5150000,0,3.25,2.42,6.69
1257843,1569486,0,3.25,2.42,6.69
1257842,317581,0,3.25,2.42,6.69
1257866,1456000,0,3.25,2.42,6.69
1257929,1100000,0,3.25,2.42,6.69
1257856,1275000,0,3.25,2.42,6.69
1257882,2195000,0,3.25,2.42,6.69
1257893,669122,0,3.25,2.42,6.69
1257867,610000,0,3.25,2.42,6.69
1257958,2190000,0,3.25,2.42,6.69
1257965,596000,0,3.25,2.42,6.69
1257935,998000,0,3.25,2.42,6.69
1257972,258800,0,3.25,2.42,6.69
1258017,616691,0,3.25,2.42,6.69
1257982,540000,0,3.25,2.42,6.69
1258012,1649800,0,3.25,2.42,6.69
1258060,1000000,0,3.25,2.42,6.69
1258051,685000,0,3.25,2.42,6.69
1258197,300000,0,3.25,2.42,6.69
1258138,3550000,0,3.25,2.42,6.69
1258172,1135000,0,3.25,2.42,6.69
1258135,420000,0,3.25,2.42,6.69
1258203,550000,0,3.25,2.42,6.69
1258158,895000,0,3.25,2.42,6.69
1258313,913115,0,3.25,2.42,6.69
1258331,4242000,0,3.25,2.42,6.69
1258300,925000,0,3.25,2.42,6.69
1258317,600000,0,3.25,2.42,6.69
1258251,1065000,0,3.25,2.42,6.69
1258319,972000,0,3.25,2.42,6.69
1258217,400000,0,3.25,2.42,6.69
1258218,1500000,0,3.25,2.42,6.69
1258324,725000,0,3.25,2.42,6.69
1258383,835000,0,3.25,2.42,6.69
1258346,915000,0,3.25,2.42,6.69
1258366,4500000,0,3.25,2.42,6.69
1258386,1395000,0,3.25,2.42,6.69
1258348,1115000,0,3.25,2.42,6.69
1258374,700436,0,3.25,2.42,6.69
1258435,2600000,0,3.25,2.42,6.69
1258504,1786000,0,3.25,2.42,6.69
1258520,795484,0,3.25,2.42,6.69
1258515,385545,0,3.25,2.42,6.69
1258446,845000,0,3.25,2.42,6.69
1258612,2011000,0,3.25,2.42,6.69
1258620,1243000,0,3.25,2.42,6.69
1258558,2500000,0,3.25,2.42,6.69
1258598,600000,0,3.25,2.42,6.69
1258624,1200000,0,3.25,2.42,6.69
1258543,1020000,0,3.25,2.42,6.69
1258565,1360000,0,3.25,2.42,6.69
1258730,350000,0,3.25,2.42,6.69
1258648,1615000,0,3.25,2.42,6.69
1258725,374545,0,3.25,2.42,6.69
1258708,4350000,0,3.25,2.42,6.69
1258700,385192,0,3.25,2.42,6.69
1258640,540000,0,3.25,2.42,6.69
1258718,710000,0,3.25,2.42,6.69
1258748,565000,0,3.25,2.42,6.69
1258809,1747437,0,3.25,2.42,6.69
1258814,305565,0,3.25,2.42,6.69
1258773,895000,0,3.25,2.42,6.69
1258828,935000,0,3.25,2.42,6.69
1258758,1015000,0,3.25,2.42,6.69
1258775,2410000,0,3.25,2.42,6.69
1258899,755000,0,3.25,2.42,6.69
1258930,1225000,0,3.25,2.42,6.69
1258939,547581,0,3.25,2.42,6.69
1258976,1075000,0,3.25,2.42,6.69
1258995,675000,0,3.25,2.42,6.69
1259004,1650000,0,3.25,2.42,6.69
1259084,345000,0,3.25,2.42,6.69
1259107,1750000,0,3.25,2.42,6.69
1259014,625126,0,3.25,2.42,6.69
1259094,1333000,0,3.25,2.42,6.69
1259095,515818,0,3.25,2.42,6.69
1259071,1050000,0,3.25,2.42,6.69
1259013,1095000,0,3.25,2.42,6.69
1259258,1075000,0,3.25,2.42,6.69
1259206,995000,0,3.25,2.42,6.69
1259239,711687,0,3.25,2.42,6.69
1259241,339000,0,3.25,2.42,6.69
1259222,1060395,0,3.25,2.42,6.69
1259192,329940,0,3.25,2.42,6.69
1259158,2175000,0,3.25,2.42,6.69
1259272,1500000,0,3.25,2.42,6.69
1259374,775000,0,3.25,2.42,6.69
1259357,1485000,0,3.25,2.42,6.69
1259373,1825000,0,3.25,2.42,6.69
1259365,771391,0,3.25,2.42,6.69
1259297,461639,0,3.25,2.42,6.69
1259445,1250260,0,3.25,2.42,6.69
1259439,925000,0,3.25,2.42,6.69
1259502,1240000,0,3.25,2.42,6.69
1259572,1500000,0,3.25,2.42,6.69
1259508,326608,0,3.25,2.42,6.69
1259512,2050000,0,3.25,2.42,6.69
1259516,725000,0,3.25,2.42,6.69
1259589,775000,0,3.25,2.42,6.69
1259474,370000,0,3.25,2.42,6.69
1259565,1645000,0,3.25,2.42,6.69
1259480,1385000,0,3.25,2.42,6.69
1259618,520000,0,3.25,2.42,6.69
1259675,553883,0,3.25,2.42,6.69
1259653,1449592,0,3.25,2.42,6.69
1259663,790000,0,3.25,2.42,6.69
1259662,2095000,0,3.25,2.42,6.69
1259669,612000,0,3.25,2.42,6.69
1259670,455000,0,3.25,2.42,6.69
1259759,895000,0,3.25,2.42,6.69
1259805,750000,0,3.25,2.42,6.69
1259811,255000,0,3.25,2.42,6.69
1259886,475000,0,3.25,2.42,6.69
1259859,375000,0,3.25,2.42,6.69
1259917,3000000,0,3.25,2.42,6.69
1259942,795000,0,3.25,2.42,6.69
1259951,1540000,0,3.25,2.42,6.69
1259935,522500,0,3.25,2.42,6.69
1260039,3850000,0,3.25,2.42,6.69
1260028,1600000,0,3.25,2.42,6.69
1260029,1205000,0,3.25,2.42,6.69
1260012,1100000,0,3.25,2.42,6.69
1260016,4200000,0,3.25,2.42,6.69
1260157,312561,0,3.25,2.42,6.69
1260047,2294706,0,3.25,2.42,6.69
1260187,650000,0,3.25,2.42,6.69
1260054,1873231,0,3.25,2.42,6.69
1260098,470000,0,3.25,2.42,6.69
1260056,1174116,0,3.25,2.42,6.69
1260097,2014353,0,3.25,2.42,6.69
1260112,1210000,0,3.25,2.42,6.69
1260057,1250000,0,3.25,2.42,6.69
1260192,1525000,0,3.25,2.42,6.69
1260143,1440000,0,3.25,2.42,6.69
1260053,1873231,0,3.25,2.42,6.69
1260180,775000,0,3.25,2.42,6.69
1260164,580000,0,3.25,2.42,6.69
1260176,1100000,0,3.25,2.42,6.69
1260175,535500,0,3.25,2.42,6.69
1260090,970000,0,3.25,2.42,6.69
1260155,1200000,0,3.25,2.42,6.69
1260209,300000,0,3.25,2.42,6.69
1260223,1679000,0,3.25,2.42,6.69
1260244,1250000,0,3.25,2.42,6.69
1260335,1100000,0,3.25,2.42,6.69
1260253,425000,0,3.25,2.42,6.69
1260294,1045000,0,3.25,2.42,6.69
1260268,478000,0,3.25,2.42,6.69
1260342,2750000,0,3.25,2.42,6.69
1260323,1100000,0,3.25,2.42,6.69
1260287,977500,0,3.25,2.42,6.69
1260265,722500,0,3.25,2.42,6.69
1260256,373747,0,3.25,2.42,6.69
1260364,270000,0,3.25,2.42,6.69
1260403,899997,0,3.25,2.42,6.69
1260377,300594,0,3.25,2.42,6.69
1260385,598000,0,3.25,2.42,6.69
1260389,1600000,0,3.25,2.42,6.69
1260424,900000,0,3.25,2.42,6.69
1260417,382500,0,3.25,2.42,6.69
1260368,979350,0,3.25,2.42,6.69
1260395,807500,0,3.25,2.42,6.69
1260480,425000,0,3.25,2.42,6.69
1260458,905000,0,3.25,2.42,6.69
1260472,350000,0,3.25,2.42,6.69
1260481,479602,0,3.25,2.42,6.69
1260511,303575,0,3.25,2.42,6.69
1260464,663000,0,3.25,2.42,6.69
1260499,950000,0,3.25,2.42,6.69
1260535,750000,0,3.25,2.42,6.69
1260585,286335,0,3.25,2.42,6.69
1260618,2376040,0,3.25,2.42,6.69
1260564,646502,0,3.25,2.42,6.69
1260540,750000,0,3.25,2.42,6.69
1260554,380000,0,3.25,2.42,6.69
1260581,3000000,0,3.25,2.42,6.69
1260629,1816983,0,3.25,2.42,6.69
1260700,1000000,0,3.25,2.42,6.69
1260627,312000,0,3.25,2.42,6.69
1260632,350000,0,3.25,2.42,6.69
1260752,885000,0,3.25,2.42,6.69
1260727,1180000,0,3.25,2.42,6.69
1260745,3600000,0,3.25,2.42,6.69
1260758,2450000,0,3.25,2.42,6.69
1260740,2004980,0,3.25,2.42,6.69
1260769,1676547,0,3.25,2.42,6.69
1260785,268662,0,3.25,2.42,6.69
1260792,1475000,0,3.25,2.42,6.69
1260778,2550000,0,3.25,2.42,6.69
1260775,1249000,0,3.25,2.42,6.69
1260815,1726913,0,3.25,2.42,6.69
1260905,370000,0,3.25,2.42,6.69
1260915,1180000,0,3.25,2.42,6.69
1260903,1030001,0,3.25,2.42,6.69
1260898,497368,0,3.25,2.42,6.69
1260896,1475000,0,3.25,2.42,6.69
1260890,500000,0,3.25,2.42,6.69
1260827,800000,0,3.25,2.42,6.69
1260942,729602,0,3.25,2.42,6.69
1260972,790000,0,3.25,2.42,6.69
1260964,1175000,0,3.25,2.42,6.69
1260928,965000,0,3.25,2.42,6.69
1260943,1530000,0,3.25,2.42,6.69
1260990,550000,0,3.25,2.42,6.69
1260923,525000,0,3.25,2.42,6.69
1260927,2035000,0,3.25,2.42,6.69
1260968,919321,0,3.25,2.42,6.69
1261000,1212500,0,3.25,2.42,6.69
1261048,934999,0,3.25,2.42,6.69
1261045,700000,0,3.25,2.42,6.69
1261084,1360000,0,3.25,2.42,6.69
1261036,795000,0,3.25,2.42,6.69
1261075,1995000,0,3.25,2.42,6.69
1261043,1150000,0,3.25,2.42,6.69
1261196,1175000,0,3.25,2.42,6.69
1261129,920000,0,3.25,2.42,6.69
1261188,1201753,0,3.25,2.42,6.69
1261125,1645680,0,3.25,2.42,6.69
1261273,1550000,0,3.25,2.42,6.69
1261310,365000,0,3.25,2.42,6.69
1261362,1790000,0,3.25,2.42,6.69
1261334,1400000,0,3.25,2.42,6.69
1261349,4107394,0,3.25,2.42,6.69
1261333,610000,0,3.25,2.42,6.69
1261340,1249769,0,3.25,2.42,6.69
1261345,475000,0,3.25,2.42,6.69
1261330,700000,0,3.25,2.42,6.69
1261383,1200000,0,3.25,2.42,6.69
1261381,1600000,0,3.25,2.42,6.69
1261424,1415000,0,3.25,2.42,6.69
1261473,5000000,0,3.25,2.42,6.69
1261453,677125,0,3.25,2.42,6.69
1261457,1395000,0,3.25,2.42,6.69
1261413,665000,0,3.25,2.42,6.69
1261416,1000000,0,3.25,2.42,6.69
1261554,2400000,0,3.25,2.42,6.69
1261602,1442683,0,3.25,2.42,6.69
1261583,439358,0,3.25,2.42,6.69
1261599,695061,0,3.25,2.42,6.69
1261594,695000,0,3.25,2.42,6.69
1261560,1350000,0,3.25,2.42,6.69
1261670,1400000,0,3.25,2.42,6.69
1261695,995000,0,3.25,2.42,6.69
1261666,640000,0,3.25,2.42,6.69
1261673,699000,0,3.25,2.42,6.69
1261644,621600,0,3.25,2.42,6.69
1261679,1240000,0,3.25,2.42,6.69
1261645,3300000,0,3.25,2.42,6.69
1261710,290000,0,3.25,2.42,6.69
1261635,2085261,0,3.25,2.42,6.69
1261771,1242000,0,3.25,2.42,6.69
1261759,548158,0,3.25,2.42,6.69
1261766,1395564,0,3.25,2.42,6.69
1261765,1250000,0,3.25,2.42,6.69
1261820,1633114,0,3.25,2.42,6.69
1261816,310000,0,3.25,2.42,6.69
1261883,3845000,0,3.25,2.42,6.69
1261819,640000,0,3.25,2.42,6.69
1261903,1087565,0,3.25,2.42,6.69
1261812,415599,0,3.25,2.42,6.69
1261884,3845000,0,3.25,2.42,6.69
1261888,945000,0,3.25,2.42,6.69
1261909,1940089,0,3.25,2.42,6.69
1261811,1730000,0,3.25,2.42,6.69
1261861,415720,0,3.25,2.42,6.69
1261881,3845000,0,3.25,2.42,6.69
1261934,863000,0,3.25,2.42,6.69
1261980,325000,0,3.25,2.42,6.69
1261978,765000,0,3.25,2.42,6.69
1262003,12233656,0,3.25,2.42,6.69
1262050,1795000,0,3.25,2.42,6.69
1262112,554656,0,3.25,2.42,6.69
1262150,1487500,0,3.25,2.42,6.69
1262145,1760480,0,3.25,2.42,6.69
1262213,1240000,0,3.25,2.42,6.69
1262214,1827500,0,3.25,2.42,6.69
1262205,899189,0,3.25,2.42,6.69
1262255,1637000,0,3.25,2.42,6.69
1262179,1700000,0,3.25,2.42,6.69
1262325,520000,0,3.25,2.42,6.69
1262298,790000,0,3.25,2.42,6.69
1262336,1590404,0,3.25,2.42,6.69
1262320,1055000,0,3.25,2.42,6.69
1262331,660000,0,3.25,2.42,6.69
1262293,1150000,0,3.25,2.42,6.69
1262371,1395000,0,3.25,2.42,6.69
1262391,1050000,0,3.25,2.42,6.69
1262436,875000,0,3.25,2.42,6.69
1262375,1265000,0,3.25,2.42,6.69
1262431,1050000,0,3.25,2.42,6.69
1262428,1378000,0,3.25,2.42,6.69
1262434,2970000,0,3.25,2.42,6.69
1262455,1165000,0,3.25,2.42,6.69
1262461,2250000,0,3.25,2.42,6.69
1262544,852144,0,3.25,2.42,6.69
1262536,332000,0,3.25,2.42,6.69
1262515,752326,0,3.25,2.42,6.69
1262557,495000,0,3.25,2.42,6.69
1262593,4250000,0,3.25,2.42,6.69
1262590,535449,0,3.25,2.42,6.69
1262615,1075000,0,3.25,2.42,6.69
1262665,700000,0,3.25,2.42,6.69
1262637,1150000,0,3.25,2.42,6.69
1262674,1088000,0,3.25,2.42,6.69
1262709,880000,0,3.25,2.42,6.69
1262698,360000,0,3.25,2.42,6.69
1262708,1225000,0,3.25,2.42,6.69
1262747,600000,0,3.25,2.42,6.69
1262732,2000000,0,3.25,2.42,6.69
1262735,835409,0,3.25,2.42,6.69
1262843,1003750,0,3.25,2.42,6.69
1262807,1081301,0,3.25,2.42,6.69
1262823,900000,0,3.25,2.42,6.69
1262822,806000,0,3.25,2.42,6.69
1262812,1720000,0,3.25,2.42,6.69
1262827,5445000,0,3.25,2.42,6.69
1262813,1720000,0,3.25,2.42,6.69
1262770,1700000,0,3.25,2.42,6.69
1262768,705000,0,3.25,2.42,6.69
1262949,1500000,0,3.25,2.42,6.69
1262906,5400000,0,3.25,2.42,6.69
1262934,1850000,0,3.25,2.42,6.69
1262880,348500,0,3.25,2.42,6.69
1262983,1825000,0,3.25,2.42,6.69
1262990,775000,0,3.25,2.42,6.69
1262980,1100000,0,3.25,2.42,6.69
1263021,647783,0,3.25,2.42,6.69
1263041,475000,0,3.25,2.42,6.69
1263092,1724950,0,3.25,2.42,6.69
1263035,289844,0,3.25,2.42,6.69
1263100,1071680,0,3.25,2.42,6.69
1263179,550000,0,3.25,2.42,6.69
1263148,2150000,0,3.25,2.42,6.69
1263161,1160000,0,3.25,2.42,6.69
1263213,392349,0,3.25,2.42,6.69
1263248,315500,0,3.25,2.42,6.69
1263258,1245000,0,3.25,2.42,6.69
1263319,1170000,0,3.25,2.42,6.69
1263286,2387788,0,3.25,2.42,6.69
1263302,1745000,0,3.25,2.42,6.69
1263298,2140711,0,3.25,2.42,6.69
1263290,780000,0,3.25,2.42,6.69
1263274,359000,0,3.25,2.42,6.69
